469.6190007552095, 0.025446086725416872
474.04565991363773, 0.06386230452046829
478.4637670481308, 0.12075089401542523
481.4010583458544, 0.17620169093248642
484.3357182515979, 0.23733629452644156
488.0038786717786, 0.3141097869361914
489.4550913487726, 0.37949040462914485
491.27338320698277, 0.4519799908953839
493.0877279772227, 0.5329952871769639
494.90865122741286, 0.5998010667663088
496.3578903604219, 0.6694445394669326
499.2813668502502, 0.7547353214376875
500.37142097798323, 0.8002184055343438
504.4027134914099, 0.8926265765327202
509.55300544435, 0.9679959581819186
519.9095064298062, 0.9979538295963184
529.9180058259019, 0.9795951340299507
536.2326887300113, 0.9398800611535498
543.6650553776444, 0.8859681022664181
549.6179218844977, 0.8277764474629437
555.5707883913512, 0.7695847926594692
561.8966547113757, 0.7057135414062687
568.2212053354103, 0.6446841934915153
576.0351238201497, 0.5666202664547522
582.3603322921792, 0.5041699668707753
588.6855407642089, 0.44171966728679835
596.126459435777, 0.36933533669976104
605.7797209145666, 0.3182905425140848
615.8026929665524, 0.26867091022480016
632.1245595707674, 0.2134390451204785
651.0350580353502, 0.16676236162167432
669.5712409907717, 0.1286071779110429
684.0287663771257, 0.1003523433861275
700.7025816586716, 0.08491133524723225
